YKR034W	YCR040W	YJL110C	YCR096C	YFL021W	YPR199C	YER040W	YDL170W	YDR520C	YML113W	YCR039C	YGL001C	YER190W	YDR084C	YER189W	YIR029W	YDL210W	YCR041W	YMR193W	YHR091C	YNL338W	YDR544C	YNL339C	YDR545W	YCR019W	YCR018CA	YNL337W	YER002W	YGR019W	YKR039W	YEL063C	YBL113C	YBL112C	YBL109W	YHR157W	YHR156C	YLR023C	YDR041W	YBL111C	YLR465C	YDR040C	YLR463C	YLR467W	YDR543C	YDR210WD	YCR105W	YNR068C	YBL018C	YNL143C	YBR006W	YIR032C	YIR005W	YHR037W	YDR210W	YMR257C	YBR208C	YNL142W	YHR029C	YOR348C	YBR103W	YBR102C	YBR166C	YIR028W	YOR375C	YLR142W	YLR082C	YIR031C	YKL178C	YHL016C	YMR098C	YJR110W	YJR109C	YMR086CA	YKR093W	YMR087W	YDR522C	YDR067C	YDR317W	YJL088W	YDR068W	YGR072W	YLR048W	YDR473C	YGR071C	YLR047C	YGR296W	YOL159C	YNL241C	YLL065W	YJR011C	YLR439W	YJR044C	YMR258C	YLR265C	YDR319C	YLL048C	YBR268W	YOL042W	YGL004C	YBR266C
0.0589559	0.1976338	0.2013619	0.0418432	0.0407112	0.7258241	0.2379941	0.5556607	0.7125021	0.5525040	0.3210307	0.7227372	0.6350109	0.3917527	0.0044523	0.7193585	0.0719445	0.2613553	0.5322360	0.0000155	0.0931458	0.1851539	0.0810200	0.7278956	0.2241637	0.6521168	0.6327423	0.1232172	0.0658318	0.3197542	0.3317064	0.6148423	0.3517611	0.3620011	0.0116125	0.7390513	0.1476770	0.1159958	0.0000000	0.7338270	0.4773715	0.0860477	0.5679086	0.0624400	0.2953307	0.2514048	0.8026926	0.2121637	0.3817218	0.0016602	0.2612204	0.2849876	0.3817605	0.5954043	0.7483255	0.0125086	0.0009484	0.0486128	0.5095666	0.0297051	0.0438792	0.2380569	0.3926701	0.0867004	0.5895998	0.1501836	0.2893771	0.6180151	0.0894968	0.3809793	0.6103732	0.3703988	0.6367907	0.1859139	0.2797527	0.0006727	0.5592921	0.6322809	0.5402393	0.5874452	0.2119802	0.3997534	0.5983593	0.4154489	0.2553092	0.7337059	0.0292216	0.0000833	0.6178653	0.2188905	0.4392949	0.0959520	0.5182495	0.0612512	0.1819764	0.4575383	0.5096350	0.1022536	0.6406443	0.0067075
0.2175444	0.3240516	0.7046241	0.3077495	0.4469846	0.6981508	0.6270389	0.8126724	0.5815720	0.5432773	0.1681433	0.5397079	0.6870289	0.0027272	0.1740939	0.2265432	0.5076510	0.5068351	0.1635175	0.0003287	0.5298539	0.4603487	0.3516733	0.5971079	0.6544169	0.3100621	0.5285711	0.6925034	0.1511307	0.4544293	0.0542250	0.5633044	0.2366754	0.5576207	0.1038673	0.6872038	0.4914114	0.3999152	0.1335126	0.6821793	0.0024048	0.4458805	0.2675436	0.2460896	0.4085330	0.1798890	0.1322166	0.6222001	0.1122885	0.0000000	0.5905127	0.0000000	0.0747316	0.5869968	0.4969370	0.1926919	0.5227409	0.0905935	0.4573800	0.6184480	0.3303220	0.5404971	0.0599346	0.2804871	0.1815577	0.2414064	0.0000000	0.0208161	0.3670603	0.1722888	0.2450046	0.2800990	0.6320876	0.1267472	0.5896599	0.0003216	0.5222404	0.3659526	0.1379015	0.1540177	0.1133516	0.4684056	0.0006047	0.1155949	0.1020713	0.7290536	0.5458012	0.3787976	0.7199478	0.1222632	0.0446581	0.0000838	0.0000000	0.6378577	0.0791406	0.2689832	0.0820392	0.0486982	0.5430480	0.6981852
0.2772149	0.1018438	0.1262630	0.2058901	0.0422339	0.0670563	0.6659906	0.7299182	0.0703892	0.5869762	0.0820441	0.5647453	0.5680270	0.2190426	0.2647014	0.3572973	0.4550227	0.3197078	0.2921485	0.0370766	0.3735714	0.5120534	0.2708392	0.4004002	0.5139122	0.2497805	0.7444474	0.0034176	0.3680287	0.4792114	0.0000000	0.6490171	0.0979510	0.6552990	0.2713735	0.4376417	0.6361247	0.0002523	0.2659823	0.7101743	0.6365593	0.4133576	0.6406802	0.5714129	0.1149489	0.7434811	0.7101671	0.3508926	0.0034960	0.1166867	0.7868428	0.1353070	0.1476169	0.0053235	0.1406252	0.0874604	0.6267173	0.1118570	0.6999633	0.6682776	0.0487410	0.1571698	0.0398029	0.0668139	0.7535192	0.6924385	0.2223885	0.3742827	0.2937106	0.0305413	0.2276072	0.0773837	0.8847468	0.6236823	0.0169521	0.5772169	0.4250817	0.0766600	0.2107278	0.0118474	0.2849088	0.3078979	0.3664462	0.3351518	0.7382040	0.6410189	0.5369309	0.2292707	0.7990123	0.3288874	0.1209795	0.0912468	0.3967252	0.6099582	0.2447008	0.0000000	0.0000000	0.0003305	0.4414376	0.0421887
0.6200424	0.2413210	0.1595220	0.0480112	0.4503403	0.4685319	0.7096297	0.6114172	0.1833374	0.5440708	0.7962835	0.8045819	0.6857653	0.0955969	0.5089617	0.2912576	0.5972769	0.2753863	0.2046432	0.0639438	0.1275551	0.6273771	0.0043118	0.4964161	0.6754630	0.5350856	0.6608147	0.7187129	0.5083311	0.3672787	0.0210324	0.1689887	0.0486135	0.2766350	0.0049655	0.6816999	0.6178111	0.0003145	0.0359791	0.6456477	0.3258633	0.5330683	0.4286334	0.2542041	0.3096372	0.5839429	0.6637218	0.6733473	0.5623811	0.0298267	0.7482152	0.1066747	0.4286385	0.5759213	0.2238298	0.6323384	0.7476823	0.0231234	0.5341686	0.0387950	0.4544396	0.1798292	0.0562879	0.0623368	0.6861551	0.5944120	0.0961307	0.3496476	0.0190212	0.5611165	0.0000000	0.5829310	0.6835519	0.0564176	0.7055187	0.0082718	0.0000000	0.1054945	0.1384233	0.7070862	0.1240683	0.4742616	0.5500277	0.1798870	0.0931524	0.5699765	0.0996700	0.0004135	0.6608591	0.0304781	0.0124784	0.0319924	0.1035539	0.4573032	0.0526852	0.3964191	0.0000000	0.0014389	0.5056495	0.6715663
0.5803005	0.4750610	0.7412389	0.2500426	0.0305085	0.1823971	0.6964726	0.6533537	0.2218534	0.6044928	0.2122080	0.0361866	0.4308359	0.0029736	0.2860069	0.3707799	0.7514165	0.4834534	0.3727739	0.0094982	0.3817088	0.8003141	0.0230540	0.5138001	0.6500947	0.2570775	0.8573012	0.0240030	0.2231869	0.3129324	0.1686615	0.2231255	0.3802117	0.3317208	0.3744226	0.1654368	0.4902600	0.0026463	0.0592780	0.6041342	0.5417272	0.8282216	0.2265042	0.4298053	0.0446866	0.4780295	0.6291575	0.4660720	0.2773983	0.0027061	0.7242326	0.4198578	0.3730183	0.1853878	0.5527125	0.5643093	0.1392329	0.0000000	0.7306500	0.0366911	0.6234300	0.0634024	0.0110903	0.0000000	0.0000000	0.5763962	0.1054354	0.1134819	0.0000000	0.3230576	0.2408113	0.2542189	0.3933535	0.6861864	0.1882120	0.0534217	0.6978359	0.6621311	0.1210053	0.1535222	0.4683137	0.1781457	0.0984834	0.6463066	0.6648908	0.5714645	0.6771149	0.1030407	0.6225197	0.0000000	0.0000000	0.0702268	0.4629675	0.4926844	0.6512452	0.0585723	0.4102241	0.0003920	0.3039152	0.1350447
0.0441465	0.7335001	0.6608534	0.3001194	0.1171553	0.6035995	0.6761666	0.7239231	0.0684653	0.6497308	0.4397417	0.2304696	0.6998443	0.0026416	0.6969470	0.6233338	0.1132726	0.3517828	0.4553194	0.3038744	0.0337365	0.7245503	0.1076000	0.6934361	0.3855818	0.5740551	0.5120427	0.1552129	0.0915410	0.6918934	0.0000000	0.6416287	0.4380774	0.8290952	0.7030990	0.6619781	0.6857016	0.0043374	0.0000000	0.6084936	0.0580812	0.1328964	0.0096471	0.2146531	0.2458022	0.0160372	0.6202790	0.3207364	0.0241150	0.0003231	0.0163697	0.1318300	0.4041033	0.0873615	0.7404127	0.4757873	0.0000483	0.4620513	0.1958266	0.7512451	0.5282849	0.5920173	0.2371736	0.2608274	0.2190038	0.5173521	0.0022029	0.1683065	0.1182536	0.0101023	0.4603109	0.2343956	0.5570248	0.1011798	0.5923150	0.0000886	0.4787447	0.6285703	0.1710621	0.7074930	0.3627759	0.2553371	0.5211704	0.6709008	0.6680912	0.6901438	0.0191714	0.2343012	0.6149799	0.1865519	0.3381043	0.0618391	0.2867701	0.6099517	0.1509055	0.1036994	0.0903989	0.0313943	0.5827169	0.2914773
0.5643281	0.4793770	0.6236513	0.0402524	0.2523278	0.6532060	0.7010449	0.6633540	0.2743441	0.6899774	0.6860711	0.1455208	0.3354342	0.5103024	0.1997837	0.0000000	0.7018401	0.2644443	0.6724797	0.0485483	0.1852656	0.2732583	0.3593598	0.6700820	0.6380626	0.6220105	0.7696298	0.4931537	0.3245052	0.6922336	0.0038251	0.5034502	0.7457396	0.6715593	0.0210639	0.2438221	0.3637133	0.3794139	0.0814297	0.7326677	0.0005766	0.4489916	0.5875750	0.3559678	0.1475721	0.1886227	0.3972352	0.7053012	0.1330015	0.0000000	0.4800659	0.1677615	0.4467989	0.6639530	0.1275205	0.5781073	0.0182287	0.1279169	0.5481070	0.0708303	0.0439024	0.4648810	0.0000000	0.1194850	0.8138665	0.1380587	0.0000000	0.2794393	0.2597494	0.6536529	0.0133080	0.2219085	0.6709005	0.6134672	0.4363365	0.0003890	0.0479098	0.0000000	0.0042203	0.3258948	0.2661767	0.3712300	0.0005026	0.3043673	0.5763771	0.7003130	0.0394950	0.0018959	0.6880896	0.3209417	0.1310521	0.0440530	0.0903491	0.7032400	0.1076115	0.3147289	0.1222565	0.0000818	0.7384382	0.5463480
0.5131508	0.2865256	0.7470066	0.3802612	0.1674235	0.6592526	0.6431708	0.7596749	0.6133744	0.8421322	0.7100129	0.3236209	0.3117861	0.1714752	0.5373098	0.1448759	0.2046422	0.6418705	0.0147775	0.0477437	0.1603730	0.5023459	0.2924727	0.6853222	0.6168933	0.7387666	0.7133846	0.1903344	0.0097737	0.4435448	0.0655412	0.5609278	0.2501918	0.4747547	0.5922150	0.6171772	0.3242339	0.0008471	0.0409159	0.6960712	0.0643202	0.1333552	0.0076882	0.5035511	0.4348197	0.6380399	0.7644889	0.4163575	0.1674546	0.0548159	0.7144495	0.0693467	0.6013560	0.6412177	0.3777946	0.1254034	0.0013847	0.1842685	0.4652266	0.0506486	0.4676236	0.5725313	0.1090214	0.1044576	0.4455884	0.6255012	0.0000204	0.5268284	0.0454927	0.5964988	0.2204029	0.3538156	0.5346580	0.6035988	0.7175306	0.0680533	0.0000000	0.5803666	0.0897641	0.4336321	0.0752208	0.2915949	0.3695528	0.7340463	0.0720872	0.5626508	0.0415372	0.5205519	0.7203561	0.4244959	0.1069947	0.0210511	0.0373496	0.6009861	0.3185077	0.0504366	0.1309215	0.0000322	0.6185371	0.6276226
0.1288099	0.5943195	0.7366346	0.0153791	0.1347193	0.3438083	0.4207244	0.6952419	0.6819807	0.8899688	0.0748449	0.2665247	0.5820386	0.0017749	0.2455773	0.1191457	0.0045138	0.3093915	0.2557142	0.0002603	0.0080406	0.6479419	0.0314307	0.5267687	0.6687045	0.2482670	0.9508633	0.3030088	0.1133138	0.6901153	0.0000000	0.6506203	0.2820851	0.2543932	0.3193017	0.0287415	0.6719554	0.0001058	0.1499412	0.8548268	0.4645086	0.7545053	0.5941831	0.1752580	0.3986753	0.0902660	0.6502834	0.2894840	0.1056538	0.1139189	0.1511893	0.6036122	0.0264616	0.5923479	0.2767381	0.4832298	0.0031124	0.2340406	0.4203232	0.1136535	0.4873469	0.2690134	0.2069454	0.2466104	0.6890664	0.3024165	0.0032787	0.6465390	0.3104750	0.3693208	0.4144038	0.0017248	0.7219996	0.0449310	0.6102764	0.0019192	0.3824060	0.6858089	0.1730816	0.2063931	0.3928327	0.0000000	0.0005065	0.7202962	0.0753339	0.5988311	0.0255310	0.0453811	0.6852970	0.0902428	0.3011778	0.0812015	0.1494515	0.6629047	0.4936881	0.2770540	0.2849501	0.0016330	0.7012229	0.5936314
0.2061655	0.7237147	0.6840740	0.2941869	0.2361501	0.6029100	0.3596863	0.6371262	0.4199693	0.6067633	0.2324451	0.6293589	0.5508018	0.0008254	0.1958742	0.3349048	0.6612706	0.6802211	0.7964562	0.0247830	0.4334741	0.5221287	0.0481180	0.4554943	0.6472338	0.2357372	0.6629578	0.0000000	0.0940356	0.6379652	0.4229916	0.5623133	0.7092215	0.5028721	0.0790572	0.7717442	0.5996166	0.0001647	0.0000000	0.6895231	0.2638206	0.7149649	0.5685493	0.7797353	0.4355579	0.6920306	0.7172927	0.2713155	0.1723287	0.0000721	0.1691289	0.1789533	0.0555803	0.3904181	0.3841924	0.3231556	0.3039234	0.0000000	0.5039290	0.6953635	0.0382426	0.6536456	0.0529720	0.2744678	0.7209972	0.8226305	0.0001511	0.1782729	0.0000000	0.2976539	0.3765534	0.0275743	0.6950241	0.5688497	0.3198794	0.0016550	0.6370319	0.5165952	0.0398130	0.5908567	0.2544694	0.3873421	0.1913835	0.2958502	0.0402586	0.6569894	0.6048475	0.5362805	0.6392659	0.0523694	0.4522037	0.0560988	0.1659616	0.4910220	0.1748882	0.1628262	0.1850106	0.0855860	0.0454985	0.5212531
0.1790731	0.6693030	0.5398446	0.1148175	0.0943459	0.5500584	0.6383153	0.6243057	0.2342725	0.6322400	0.0567615	0.6377671	0.4972314	0.0041391	0.1783063	0.1686629	0.0482415	0.2617656	0.0106887	0.0093115	0.1088078	0.2887752	0.3082732	0.5847038	0.3435659	0.5551786	0.6456572	0.0100030	0.0361658	0.6576924	0.0000000	0.7790056	0.3424593	0.7545507	0.1745698	0.6761205	0.7333414	0.0002353	0.0493001	0.7888815	0.0727295	0.4744661	0.3177760	0.6245401	0.4472132	0.7310568	0.3522374	0.7221713	0.4024602	0.0015784	0.6281962	0.0335325	0.0710629	0.5859978	0.5334832	0.1077282	0.6855386	0.5200708	0.4352368	0.1030742	0.4844676	0.2379722	0.0229237	0.2136685	0.5513259	0.3429936	0.0000000	0.5595869	0.4065682	0.0026010	0.1824583	0.0280603	0.6761703	0.4128680	0.8504323	0.6417036	0.7463895	0.6283774	0.1611264	0.0070029	0.3749314	0.0619296	0.5484569	0.3661060	0.2958230	0.7568561	0.3313496	0.3698088	0.6849985	0.2952555	0.3841172	0.0368107	0.1229347	0.5599675	0.7192142	0.3674789	0.6334224	0.0522699	0.0000000	0.2599912
0.4655554	0.4743685	0.4953367	0.1069673	0.5506937	0.0000000	0.7627131	0.6718942	0.3395953	0.7552543	0.0351720	0.3625264	0.6550284	0.6833940	0.2124367	0.0003955	0.6240640	0.0011832	0.5353907	0.0269601	0.2669163	0.6739731	0.3623253	0.6391330	0.3698422	0.6973054	0.6652416	0.6288916	0.6175768	0.6438242	0.0799129	0.2824534	0.2329500	0.2952282	0.1675443	0.2320828	0.6648439	0.0000007	0.0197879	0.6961946	0.0867342	0.1282146	0.4194935	0.3473365	0.0029036	0.1466487	0.7726495	0.2360719	0.5430988	0.0575754	0.6550501	0.1330192	0.5753605	0.5438180	0.0000000	0.3484379	0.2198438	0.0417716	0.4653803	0.0635250	0.0231943	0.1232065	0.0119336	0.1590738	0.4480353	0.8010876	0.0000128	0.5998820	0.2772059	0.7847458	0.2279847	0.3654488	0.6320591	0.1354470	0.6851648	0.0003784	0.0830433	0.0558668	0.0077206	0.7601286	0.1827948	0.4125905	0.0000271	0.5345490	0.1376886	0.7672802	0.0725241	0.0028160	0.6922601	0.1392973	0.1496216	0.0000000	0.0743036	0.4714994	0.0722103	0.2153987	0.1204412	0.0587928	0.0000000	0.6349512
0.0799087	0.7487047	0.5297762	0.2313355	0.1793424	0.6478729	0.7056988	0.5956867	0.6176728	0.3862668	0.0276443	0.6017423	0.5752851	0.4961081	0.1305934	0.0000000	0.2723839	0.2228211	0.5622685	0.4092539	0.0073502	0.6515630	0.4210194	0.5830292	0.6412095	0.5566740	0.6242328	0.3743698	0.0406297	0.5727925	0.3925847	0.6630708	0.4366474	0.7630772	0.0136319	0.5946424	0.4976809	0.0151200	0.1698073	0.5670621	0.4429251	0.0967420	0.5315330	0.4580239	0.3368374	0.2515113	0.6704758	0.7498939	0.3093127	0.2170552	0.2063130	0.4042574	0.0023347	0.4738160	0.4574841	0.0051908	0.6938538	0.0381724	0.2414439	0.2085746	0.0244783	0.7314135	0.1685334	0.0290101	0.4804489	0.6267736	0.3316203	0.2301635	0.0000000	0.4676935	0.3083716	0.2089220	0.4625459	0.3022637	0.2416132	0.0555315	0.5088269	0.5622805	0.0661840	0.0907254	0.4133741	0.0335389	0.3449876	0.4796791	0.7250569	0.6661836	0.0517275	0.5677414	0.6330327	0.4816374	0.0759802	0.0762910	0.0043412	0.6544251	0.4411864	0.0000000	0.4718284	0.0263818	0.5867642	0.4785830
0.5080307	0.7160991	0.2012328	0.3115141	0.3341007	0.6551829	0.7190291	0.7023627	0.3754178	0.0000000	0.2927949	0.2984567	0.4516364	0.3802533	0.4625089	0.1063188	0.3824809	0.5826247	0.3813830	0.2438674	0.2769087	0.5606518	0.5240493	0.6759918	0.4243109	0.3070916	0.7181045	0.3080036	0.5948672	0.3413999	0.0195014	0.0968548	0.1303854	0.5288352	0.2069696	0.7856411	0.6403740	0.2593455	0.1176240	0.2867856	0.2777498	0.0313127	0.4790799	0.4516201	0.2033472	0.6268290	0.1668999	0.7425881	0.1845714	0.0216598	0.7611971	0.1284085	0.4448300	0.5611073	0.1068250	0.2518643	0.0338614	0.0496885	0.6397659	0.6626418	0.4966923	0.1791442	0.0000000	0.0882298	0.0000000	0.1470051	0.1177422	0.1141171	0.1505156	0.4537949	0.0000000	0.5677228	0.6557290	0.0023188	0.6378029	0.0002053	0.0984343	0.5595303	0.0649416	0.2013362	0.0000000	0.0000000	0.0016220	0.0258635	0.5384020	0.3452048	0.3254975	0.0107799	0.6329197	0.3661244	0.0118026	0.0506985	0.0157019	0.0573778	0.1370302	0.3399418	0.1586843	0.0437034	0.5040001	0.5684628
0.5624997	0.7276486	0.3451495	0.0026596	0.5129425	0.2814759	0.5966102	0.6550111	0.5778057	0.2460937	0.0292154	0.3122355	0.5062814	0.0803288	0.6553114	0.0000000	0.3645917	0.3579026	0.3549423	0.4394805	0.0271108	0.4478517	0.3790046	0.5669563	0.2907994	0.1955254	0.4971132	0.8300563	0.5104732	0.3624679	0.0358472	0.0730756	0.0829360	0.1538687	0.2998543	0.5189256	0.7277957	0.4072230	0.0000000	0.6971481	0.4184840	0.6977125	0.2221494	0.7289182	0.1600385	0.1672637	0.1746960	0.4846008	0.2841633	0.0267520	0.7085671	0.1803084	0.3611582	0.6865846	0.2784234	0.1888575	0.1360128	0.0796650	0.6292095	0.4940066	0.5114536	0.4185422	0.0195620	0.0363814	0.6762651	0.3556765	0.0245910	0.2925834	0.0996314	0.6170036	0.2252604	0.4141665	0.6830315	0.3620877	0.2999603	0.0007985	0.0149842	0.0467692	0.1262932	0.6672438	0.0470705	0.5114720	0.0559181	0.0423082	0.0210659	0.6610264	0.5999028	0.1536769	0.5753708	0.0246883	0.0849108	0.0422386	0.1310707	0.3309141	0.0906688	0.4394289	0.0269225	0.0576029	0.0902430	0.6584475
0.0222084	0.2067048	0.6717044	0.4547262	0.2908293	0.5421829	0.4240691	0.6185052	0.2919980	0.8686400	0.6132546	0.5968046	0.4896687	0.2699121	0.4963831	0.7247375	0.0004105	0.2134375	0.0551425	0.4936436	0.0064557	0.6012252	0.0043537	0.3991776	0.8454084	0.6666665	0.6457498	0.7152497	0.0014945	0.6911525	0.6739352	0.3467014	0.3071327	0.7248328	0.4026786	0.4523943	0.5823042	0.0010167	0.0000000	0.6438586	0.0212473	0.1406530	0.0206595	0.0833048	0.2370789	0.0043814	0.6901842	0.6526168	0.4817863	0.0766596	0.0000593	0.2643559	0.0001649	0.4596417	0.6315971	0.5342517	0.0053981	0.2612785	0.1641562	0.0906785	0.0744178	0.6624922	0.0674048	0.3281261	0.2409821	0.6368345	0.2910680	0.0311368	0.5151131	0.6178628	0.0302719	0.4152336	0.3512473	0.7853408	0.2597566	0.2569589	0.7387899	0.4560098	0.0385484	0.7362651	0.1408142	0.2686379	0.0010034	0.6516995	0.0336838	0.7586550	0.3818375	0.4948262	0.8249013	0.2647469	0.4674531	0.0000000	0.1106257	0.6416508	0.1458198	0.0619512	0.0730907	0.4945144	0.5220833	0.6876189
0.0218118	0.3426922	0.6795389	0.0002753	0.4272641	0.5328849	0.6709653	0.7111224	0.3792477	0.6373671	0.0490502	0.5933631	0.6379778	0.1248767	0.3322669	0.5147770	0.0004854	0.2765333	0.3392716	0.4288189	0.3603365	0.2832482	0.0124858	0.4316722	0.4498971	0.6715636	0.5987099	0.6078092	0.0611384	0.4148118	0.3110335	0.5618623	0.4898782	0.4307512	0.1071547	0.5976512	0.3998691	0.0000460	0.0076578	0.6708284	0.2271011	0.6592273	0.2141136	0.1553586	0.4176158	0.2523591	0.6977229	0.2492099	0.1107730	0.2208424	0.0152156	0.1495105	0.0366160	0.7056414	0.7129633	0.0999181	0.5888415	0.0919901	0.2852870	0.0423071	0.4476077	0.6555205	0.2290611	0.2340987	0.4446148	0.6329070	0.1691022	0.7526599	0.4267168	0.6634798	0.3001852	0.5058489	0.4640926	0.4564490	0.2852325	0.0365439	0.4947875	0.0000000	0.0000000	0.4624738	0.2042302	0.4352304	0.2825486	0.5939015	0.5616257	0.7119063	0.0598083	0.4762735	0.7035706	0.1851660	0.0250457	0.0000283	0.0008305	0.5715172	0.0768052	0.0331706	0.0471646	0.1534295	0.5412330	0.8345451
0.0006075	0.6674526	0.5996213	0.0055657	0.6893071	0.7245228	0.0722451	0.1541914	0.0289796	0.6439166	0.5160128	0.7591137	0.3925800	0.0846228	0.6377618	0.0264753	0.7764705	0.5995009	0.5702793	0.0019167	0.5703392	0.4875896	0.0658816	0.0092623	0.7352691	0.5349577	0.5781100	0.7177018	0.5941983	0.6472263	0.4330112	0.4073390	0.7049054	0.9408498	0.4855624	0.5651642	0.3975474	0.0000003	0.4361579	0.6810910	0.3025842	0.3255231	0.0014084	0.5645420	0.2236806	0.5074205	0.5861307	0.5199369	0.5540784	0.3143451	0.0804400	0.3761141	0.6099541	0.0114062	0.7520999	0.6641812	0.7091222	0.3185341	0.6635580	0.6797913	0.2018019	0.3957109	0.0000000	0.5560703	0.6138488	0.4503708	0.0052657	0.3527736	0.2375213	0.3637798	0.3118618	0.0005031	0.2137253	0.4653680	0.1952052	0.5482708	0.7129000	0.2443924	0.0120424	0.5966211	0.1472462	0.6625025	0.4088078	0.1450693	0.2170468	0.8079288	0.4264110	0.2166010	0.6503421	0.0307810	0.2441420	0.2847599	0.2111865	0.6517787	0.0265918	0.1570414	0.0589799	0.5445182	0.0721696	0.7270188
0.2836435	0.4492342	0.6305844	0.0001162	0.0512881	0.6287520	0.5839773	0.8236345	0.5658009	0.5851680	0.1218349	0.3655753	0.3648984	0.4357940	0.1549884	0.3730051	0.0459334	0.7495151	0.5718555	0.0056210	0.3162041	0.6269839	0.3778281	0.4871550	0.6526688	0.6716928	0.6945682	0.0000000	0.2894496	0.7101311	0.3928807	0.1129566	0.3720942	0.7137453	0.3290365	0.3075065	0.7468971	0.4969318	0.1348071	0.7054815	0.4874988	0.0864551	0.2948865	0.2134291	0.5018976	0.7140082	0.1479571	0.4551370	0.2580763	0.0000064	0.5630274	0.4328248	0.4673675	0.0258907	0.1858253	0.0774133	0.2617308	0.5039201	0.6013578	0.0650721	0.1281371	0.5700697	0.1919502	0.1823469	0.0000000	0.3562599	0.1977398	0.6845607	0.3117605	0.0912858	0.4618346	0.2775922	0.7033588	0.3012091	0.2566411	0.0017380	0.2153836	0.5258034	0.2194855	0.2091704	0.2043364	0.0000000	0.6303730	0.5231169	0.3422270	0.7369849	0.0372305	0.0051890	0.6100895	0.1738290	0.2837323	0.0624233	0.0000000	0.5326144	0.4731004	0.2010450	0.6071328	0.0000000	0.2478324	0.1844323
0.4145131	0.6995764	0.5698551	0.0633904	0.5265119	0.0000000	0.6452712	0.6926437	0.3697129	0.6982155	0.0149554	0.3113998	0.5448709	0.0658718	0.2150979	0.3091703	0.0422160	0.0032426	0.6848528	0.3457387	0.1756617	0.1917806	0.2996574	0.5751426	0.7212589	0.3257539	0.7185872	0.6406198	0.2026587	0.3905846	0.0245855	0.5557378	0.1920839	0.6214943	0.0014722	0.2817720	0.3172402	0.4606619	0.0679447	0.6443073	0.0030221	0.7854402	0.2201066	0.7375863	0.0025016	0.6572733	0.2151642	0.6333461	0.1236621	0.0012167	0.5764150	0.0020799	0.2679089	0.6849511	0.0119976	0.4948870	0.6301115	0.0303927	0.5006090	0.2330003	0.0306553	0.2411325	0.0285539	0.2430391	0.2504240	0.3547938	0.0000000	0.4731501	0.2631938	0.3064492	0.0000000	0.5503450	0.0000000	0.0796233	0.0573058	0.0012263	0.0945780	0.0177047	0.0425082	0.5707550	0.0130965	0.3935677	0.0001275	0.2363031	0.1372646	0.7537026	0.0635187	0.4396198	0.5932592	0.0111237	0.2215617	0.0799796	0.1567640	0.5387377	0.0610123	0.0000000	0.0847521	0.0703539	0.4467409	0.6836241
0.0052120	0.4682621	0.5892917	0.3664628	0.3495446	0.5445520	0.3637916	0.5513374	0.6607396	0.7101716	0.0426219	0.0432132	0.5896859	0.0000000	0.6224751	0.5031365	0.0008501	0.3316493	0.6736231	0.2684952	0.3867661	0.7054491	0.3824937	0.6841061	0.4329737	0.6444485	0.6437573	0.6415209	0.0511290	0.6268509	0.1040334	0.7257069	0.3559372	0.3884121	0.3099380	0.3396450	0.3767489	0.0005394	0.0014744	0.6821507	0.2623558	0.1863684	0.0254868	0.6327262	0.2982128	0.2239967	0.7690193	0.2465231	0.5526976	0.1756665	0.0007049	0.3211930	0.0006174	0.3565267	0.6652181	0.0959344	0.0082639	0.3725666	0.6113379	0.0429192	0.1473340	0.6979064	0.3315912	0.2797290	0.3972826	0.5338384	0.0386745	0.0976759	0.5193101	0.0693096	0.4322635	0.3466235	0.5856225	0.6547809	0.2962302	0.0035177	0.6052107	0.4870897	0.0365568	0.6582161	0.2315997	0.0588034	0.2229096	0.2816565	0.4426791	0.5749371	0.1831745	0.2132184	0.6981845	0.2058619	0.0982969	0.0834675	0.0000000	0.6463220	0.0425689	0.0000000	0.1864181	0.4409871	0.5550221	0.7271772
0.0102527	0.6715968	0.6072945	0.3871995	0.5042602	0.6781323	0.3711365	0.6330434	0.1819934	0.7492821	0.0257757	0.6149962	0.5401224	0.0007068	0.2126433	0.5241547	0.0009563	0.6568314	0.6286165	0.0000225	0.4898456	0.6864703	0.0016900	0.6762338	0.6405005	0.6375449	0.8545325	0.6603244	0.0000000	0.7112028	0.6872184	0.1640416	0.6275409	0.5001134	0.0000030	0.6080630	0.5303482	0.0383700	0.0028771	0.6294369	0.0041622	0.2009970	0.4207466	0.4979616	0.0846528	0.3657656	0.4864973	0.3547234	0.6062399	0.2057674	0.0000049	0.2268296	0.4041158	0.3185096	0.3318813	0.0012363	0.0624253	0.0000000	0.1225237	0.2457499	0.0249401	0.3408522	0.2692213	0.3737824	0.4071465	0.4029883	0.0292982	0.1433618	0.1499579	0.5082892	0.0000000	0.0164978	0.5244003	0.1293005	0.5731365	0.1486280	0.7863905	0.2386596	0.1832485	0.7325745	0.1621944	0.5243657	0.0032921	0.5953306	0.0172803	0.6268132	0.1822008	0.5135628	0.5616991	0.1251060	0.0500872	0.0470275	0.1107388	0.5982482	0.0168332	0.2283346	0.1057639	0.3123804	0.4681321	0.6828298
